1900,Summer,Athletics,triple jump Men,"PRINSTEIN, Meyer",USA,Gold
1900,Summer,Athletics,triple jump Men,"CONNOLLY, James",USA,Silver
1900,Summer,Athletics,triple jump  standing Men,"GARRETT, Robert",USA,Bronze
1900,Summer,Athletics,triple jump  standing Men,"EWRY, Ray",USA,Gold
1900,Summer,Athletics,triple jump  standing Men,"BAXTER, Irving",USA,Silver
1900,Summer,Basque Pelota,cesta punta Men,"De AMEZOLA y ASPIZUA, Josͩ",ESP,Gold
1900,Summer,Basque Pelota,cesta punta Men,"VILLOTA BAQUIOLA, Francisco",ESP,Gold
1900,Summer,Basque Pelota,cesta punta Men,"DURQUETTY, Maurice",FRA,Silver
1900,Summer,Basque Pelota,cesta punta Men,ETCHEGARAY,FRA,Silver
1900,Summer,Cricket,cricket Men,"BEACHCROFT, Charles",GBR,Gold
1900,Summer,Cricket,cricket Men,"BIRKETT, Arthur Ernest",GBR,Gold
1900,Summer,Cricket,cricket Men,"BOWERMAN, Alfred James",GBR,Gold
1900,Summer,Cricket,cricket Men,"BUCKLEY, George John",GBR,Gold
1900,Summer,Cricket,cricket Men,"BURCHELL, Francis Romulus",GBR,Gold
1900,Summer,Cricket,cricket Men,"CHRISTIAN, Frederick William",GBR,Gold
1900,Summer,Cricket,cricket Men,"CORNER, Harry Richard",GBR,Gold
1900,Summer,Cricket,cricket Men,"CUMING, Frederick Wlliam",GBR,Gold
1900,Summer,Cricket,cricket Men,"DONNE, William Stephen",GBR,Gold
1900,Summer,Cricket,cricket Men,"POWLESLAND, Alfred James",GBR,Gold
1900,Summer,Cricket,cricket Men,"SYMES, John",GBR,Gold
1900,Summer,Cricket,cricket Men,"TOLLER, Montagu Henry",GBR,Gold
1900,Summer,Cricket,cricket Men,"ANDERSON, W.",FRA,Silver
1900,Summer,Cricket,cricket Men,"ATTRILL, W.T.",FRA,Silver
1900,Summer,Cricket,cricket Men,"BRAID, J.",FRA,Silver
1900,Summer,Cricket,cricket Men,"BROWNING, W.",FRA,Silver
1900,Summer,Cricket,cricket Men,"HORNE, R.",FRA,Silver
1900,Summer,Cricket,cricket Men,"JORDAN, T.H.",FRA,Silver
1900,Summer,Cricket,cricket Men,"MCEVOY, A.",FRA,Silver
1900,Summer,Cricket,cricket Men,"ROBINSON, D.",FRA,Silver
1900,Summer,Cricket,cricket Men,"ROQUES, F.",FRA,Silver
1900,Summer,Cricket,cricket Men,"SCHNEIDAU, A.J.",FRA,Silver
1900,Summer,Cricket,cricket Men,"TERRY, Henry John",FRA,Silver
