"DAY, Charles Ward",USA
"HUME, Donald Bruce",USA
"HUNT, George Elwood Jr.",USA
"MCMILLIN, James Burge",USA
"MOCH, Robert Gaston",USA
"MORRIS, Herbert Roger",USA
"RANTZ, Joseph Harry",USA
"WHITE, John Galbraith",USA
"BARSOTTI, Dino",ITA
"BARTOLINI, Enzo",ITA
"CHECCACCI, Mario",ITA
"DEL BIMBO, Guglielmo",ITA
"GARZELLI, Enrico",ITA
"GROSSI, Oreste",ITA
"MILANI, Cesare",ITA
"QUAGLIERINI, Ottorino",ITA
"SECCHI, Dante",ITA
"BETSCHART, Hermann",SUI
"HOMBERGER, Alexander",SUI
"HOMBERGER, Hans",SUI
"SCHMID, Karl",SUI
"ECKSTEIN, Rudolf (Rudi)",GER
"KARL, Martin",GER
"MENNE, Wilhelm (Willi)",GER
"ROM, Anton (Toni)",GER
"BARRETT, Alan John",GBR
"BRISTOW, Thomas Richard Mart.",GBR
"JACKSON, Peter Herbert",GBR
"STURROCK, John Duncan",GBR
"CHAUVIGNE, Marcel",FRA
"COSMAT, Jean Marcel",FRA
"VANDERNOTTE, Fernand",FRA
"VANDERNOTTE, Marcel",FRA
"VANDERNOTTE, NoÇ®l",FRA
"BAUER, Fritz",GER
"GABER, Ernst",GER
"MAIER, Hans",GER
"SÇ_LLNER, Paul",GER
"VOLLE, Walter",GER
"BETSCHART, Hermann",SUI
"HOMBERGER, Alexander",SUI
"HOMBERGER, Hans",SUI
"SCHMID, Karl",SUI
"SPRING, Rolf",SUI
"FOURCADE, Marceau",FRA
"TAPIE, Georges",FRA
"VANDERNOTTE, NoÇ®l",FRA
"ADAMSKI, Herbert",GER
"AREND, Dietrich",GER
"GUSTMANN, Gerhard",GER
"BERGAMO, Almiro",ITA
"NEGRINI, Luciano",ITA
"SANTIN, Guido",ITA
"BARROW, Daniel Hubert Jr.",USA
"SCHÇ_FER, Gustav",GER
"HASENÇ_HRL, Josef",AUT
"EKDAHL, Lennart",SWE
"HINDORFF, Martin",SWE
"LORD, Torsten",SWE
"SALEN, Dagmar",SWE
"SALEN, Sven",SWE
"BELVILLE, Miles Aubrey",GBR
"BOARDMAN, Christopher Alan",GBR
"HARMER, Russell Thomas",GBR
"LEAF, Charles Symonds",GBR
"MARTIN, Leonard Jack",GBR
"KONOW, Karsten Magnus",NOR
"KONOW, Magnus",NOR
"MEYER, Fredrik",NOR
"NYQVIST, Vaadjuv Dag",NOR
"TVETEN, Alf Christian",NOR
"BISCHOFF, Friedrich (Fritz)",GER
"HOWALDT, Hans",GER
"KRUPP VON BOHLEN UND HALBACH, Alfried",GER
"MOHR, Eduard",GER
"SCHEDER-BIESCHIN, Felix",GER
"WACHS, Otto",GER
"BIANCHI, Bruno",ITA
"DE MANINCOR, Luigi",ITA
"MORDINI, Domenico",ITA
"POGGI, Enrico Massimo",ITA
"POGGI, Luigi Mino",ITA
"REGGIO, Giovanni Leone",ITA
"DITLEV-SIMONSEN, John Peder",NOR
"DITLEV-SIMONSEN, Olaf Christian Jr.",NOR
"SCHMIDT, Lauritz Thure Thrap",NOR
"STRUKSNAS, Hans Soelberg",NOR
"THAMS, Jacob Tullin",NOR
"WALLEM, Nordahl E.",NOR
"SCOTT, Peter Markham",GBR
"KAGCHELLAND, Daniel Marinus J.",NED
"KROGMANN, Werner Herman Otto",GER
"DE VRIES LENTSCH SR., Willem",NED
"MAAS, Adriaan Lambertus Joseph",NED
"BISCHOFF, Peter",GER
"WEISE, Hans-Joachim",GER
"LAURIN, Arvid",SWE
"WALLENTIN, Uno",SWE
"ULLMAN, Torsten",SWE
"VAN OYEN, Cornelius M.",GER
"HAX, Heinz",GER
"DES JAMMONIERES, Charles Andre",FRA
"ULLMAN, Torsten",SWE
"KREMPEL, Erich",GER
"KARAS, Wladyslaw",POL
"RÇ_GEBERG, Willy",NOR
"BERSZENYI, Ralf",HUN
"SHAMS, Ibrahim Hassanein",EGY
"TERLAZZO, Anthony",USA
"SOLIMAN, Saleh Mohamed",EGY
"LUHAÇ_Ç_R, Arnold",EST
"MANGER, Josef",GER
"PSENICKA SR., VÇ_clav",TCH
"JANSEN, Karl",GER
"FEIN, Robert",AUT
"MESBAH, Anwar Mohamed Ahmed",EGY
"WAGNER, Adolf",GER
"EL TOUNY, Khadr El Sayed",EGY
"ISMAYR, Rudolf",GER
"WASIF, Ibrahim",EGY
"HOSTIN, Louis",FRA
"DEUTSCH, Eugen",GER
"HERBERT, Johannes",GER
"ZOMBORI, Ç_dÇôn",HUN
"FLOOD, Aaron Ross",USA
"NYSTRÇ_M, Hjalmar Eemil",FIN
"PALUSALU, Kristjan",EST
"KLAPUCH, Josef",TCH
"FRÇ_NDFORS-JÇ_NSSON, GÇôsta",SWE
"PIHLAJAMÇ_KI, Kustaa",FIN
"MILLARD, Francis Edward",USA
"PIHLAJAMÇ_KI, Hermanni",FIN
"KÇÅRPÇÅTI, KÇ_roly",HUN
"EHRL, Wolfgang",GER
"SCHLEIMER, Joseph",CAN
"LEWIS, Frank Wyatt",USA
"ANDERSSON, Thure",SWE
"KIREÇ_Ç_I, Ahmet",TUR
"POILVE, Emile",FRA
"VOLIVA, Richard Lawrence",USA
"SIEBERT, Erich",GER
"FRIDELL, Knut",SWE
"NEO, Ago (August)",EST
"BRENDEL, Jacob",GER
"LÇ_RINCZ, Marton",HUN
"SVENSSON, Egon",SWE
"HORNFISCHER, Kurt",GER
"PALUSALU, Kristjan",EST
"NYMAN, John",SWE
"KARLSSON, Einar",SWE
"ERKAN, Yasar",TUR
"REINI, Aarne Eemeli",FIN
"VÇ_LI, Voldemar",EST
"KOSKELA, Lauri",FIN
"HERDA, Josef",TCH
"VIRTANEN, Eino Mauno",FIN
"SVEDBERG, Rudolf",SWE
"SCHAFER, Fritz",GER
"PALOTAS, Jozsef",HUN
"JOHANSSON, Ivar",SWE
"SCHWEIKERT, Ludwig",GER
"NEO, Ago (August)",EST
"CADIER, Axel",SWE
"BIETAGS, Edwins",LAT
"CAPILLA PEREZ, Joaquin",MEX
"LEE, Samuel",USA
"HARLAN, Bruce Ira",USA
"CHRISTOFFERSEN-HANSON, Birte",DEN
"DRAVES, Victoria Manalo",USA
"ELSENER, Patricia Anne",USA
"LEE, Samuel",USA
"HARLAN, Bruce Ira",USA
"ANDERSON, Miller Altman",USA
"ELSENER, Patricia Anne",USA
"DRAVES, Victoria Manalo",USA
"OLSEN-JENSEN, Zoe-Ann",USA
"VALLEREY JR., Georges",FRA
"STACK, Allen Mcintyre",USA
"COWELL, Robert Elmer",USA
"DAVIES, Judith Joy",AUS
"HARUP, Karen Margrethe",DEN
"ZIMMERMAN, Suzanne Winona",USA
"KADAS, Geza",HUN
"RIS, Walter Stephen",USA
"FORD, Alan Robert",USA
"LINSSEN-VAESSEN, Marie-Louise Jean",NED
"ANDERSEN, Greta Marie",DEN
"CURTIS, Ann Elisabeth",USA
"MITRO, GyÇôrgy",HUN
"MCLANE, James Price Jr.",USA
"MARSHALL, John Birnie",AUS
"SOHL, Robert Raymond",USA
"VERDEUR, Joseph Thomas",USA
"CARTER, Keith Eyre",USA
"NOVAK-GERARD, Eva",HUN
"VAN VLIET, Petronella (Nel)",NED
"LYONS, Beatrice Nancy",AUS
"MARSHALL, John Birnie",AUS
"SMITH, William M. Jr.",USA
"MCLANE, James Price Jr.",USA
"GIBSON, Catherine",GBR
"CURTIS, Ann Elisabeth",USA
"HARUP, Karen Margrethe",DEN
"HEIJTING-SCHUHMACHER, Irma",NED
"LINSSEN-VAESSEN, Marie-Louise Jean",NED
"MARSMAN, Margot",NED
"TERMEULEN, Johanna Maria",NED
"CORRIDON, Marie Louise",USA
"CURTIS, Ann Elisabeth",USA
"HELSER, Brenda Merserau",USA
"KALAMA, Thelma H.",USA
"ANDERSEN, Greta Marie",DEN
"CARSTENSEN, Fritze Wulf",DEN
"HARUP, Karen Margrethe",DEN
"RIISE, Eva Johanne",DEN
"BERNARDO, Joseph",FRA
"CORNU, Rene",FRA
"JANY, Alexandre",FRA
"PADOU JR., Henri",FRA
"MCLANE, James Price Jr.",USA
"RIS, Walter Stephen",USA
"SMITH, William M. Jr.",USA
"WOLF, Wallace Perry",USA
"KADAS, Geza",HUN
"MITRO, GyÇôrgy",HUN
"NYEKI, Imre",HUN
"SZATMARI, Elemer",HUN
"BRAASEM, Cornelis",NED
"KEETELAAR, Hendrikus Zacharias",NED
"KOREVAAR, Cornelis (Nijs)",NED
"ROHNER, Johannes Jacobus",NED
"RUIMSCHOTEL, Albert Frits",NED
"SALOMONS, Pieter Johannes Alexander",NED
"SMOL, Frits",NED
"STAM, Hans",NED
"VAN FEGGELEN, Rudolh Fredrik Otto",NED
"ARENA, Ermenegildo",ITA
"BULGARELLI, Emilio",ITA
"BUONOCORE, Pasquale",ITA
"GHIRA, Aldo",ITA
"MAIONI, Mario",ITA
"OGNIO, Geminio",ITA
"PANDOLFINI, Gianfranco",ITA
"PANDOLFINI, Tullio",ITA
"RUBINI, Cesare",ITA
"BRANDI, JenÇô",HUN
"CSUVIK, Oszkar",HUN
"FABIAN, DezsÇô",HUN
"GYARMATI, Dezso",HUN
"GYORFFI, Endre",HUN
"HOLOP, Miklos",HUN
"JENEI, Laszlo",HUN
"LEMHENYI, DezsÇŸ¶ô",HUN
"SZITTYA, Karoly",HUN
"SZIVOS, Istvan",HUN
"ALBERTSSON, Bertil",SWE
"ZATOPEK, Emil",TCH
"MIMOUN, Alain",FRA
"SCHWAB, Erich Arthur Fritz",SUI
"MIKAELSSON, John",SWE
"JOHANSSON, Ingemar",SWE
"LABEACH, Lloyd",PAN
"DILLARD, Harrison",USA
"EWELL, Harold Norwood",USA
"STRICKLAND-DE LA HUNTY, Shirley",AUS
"BLANKERS-KOEN, Fanny",NED
"MANLEY, Dorothy Gladys",GBR
"DIXON, Craig",USA
"PORTER, William Franklin III",USA
"SCOTT, Clyde",USA
"SLIJKHUIS, Willem",NED
"ERIKSSON, Henry",SWE
"STRAND, Lennart",SWE
"LABEACH, Lloyd",PAN
"PATTON, Melvin Emery",USA
"EWELL, Harold Norwood",USA
"PATTERSON, Audrey Mickey",USA
"BLANKERS-KOEN, Fanny",NED
"WILLIAMSON, Audrey Doreen Swayne",GBR
"HAGSTRÇ_M, GÇôte",SWE
"SJÇ_STRAND, Tore",SWE
"ELMSATER, Erik",SWE
"WHITFIELD, Malvin Groston",USA
"WINT, Arthur",JAM
"MCKENLEY, Herbert",JAM
"LARSSON, Rune",SWE
"COCHRAN, Roy Braxton",USA
"WHITE, Duncan",SRI
"MONTI, Carlo",ITA
"PERRUCCONI, Enrico",ITA
"SIDDI, Antonio",ITA
"TITO, Michele",ITA
"DILLARD, Harrison",USA
"EWELL, Harold Norwood",USA
"PATTON, Melvin Emery",USA
"WRIGHT, Lorenzo Christopher",USA
"ARCHER, John",GBR
"GREGORY, John Arthur",GBR
"JONES, Kenneth Jeffrey",GBR
"MCCORQUODALE, Alastair",GBR
"FOSTER, Dianne P.",CAN
"JONES, Patricia",CAN
"MACKAY-MURRALL, Nancy",CAN
"MEYERS, Violet",CAN
"BLANKERS-KOEN, Fanny",NED
"STAD-DE JONG, Xenia",NED
"VAN DER KADE-KOUDIJS, Gerda Johanna Marie",NED
"WITZIERS-TIMMER, Jeannette Josephina Maria",NED
"KING-WALKER, Joyce A.",AUS
"MASTON-FERGSON, June Rit",AUS
"MCKINNON, Elizabeth",AUS
"STRICKLAND-DE LA HUNTY, Shirley",AUS
"ALNEVIK, Folke",SWE
"LARSSON, Rune",SWE
"LUNDQUIST, Kurt",SWE
"WOLFBRANDT, Lars-Erik",SWE
"BOURLAND, Clifford Frederick",USA
"COCHRAN, Roy Braxton",USA
"HARNDEN, Arthur Harold",USA
"WHITFIELD, Malvin Groston",USA
"CHEF D'HOTEL, Robert",FRA
"KEREBEL, Jean",FRA
"LUNIS, Jacques",FRA
"SCHEWETTA, Francois",FRA
"SLIJKHUIS, Willem",NED
"REIFF, Gaston Etienne",BEL
"ZATOPEK, Emil",TCH
"JOHNSON, Terence Lloyd",GBR
"LJUNGGREN, John Artur",SWE
"GODEL, Gaston",SUI
"HANSENNE, Marcel",FRA
"WHITFIELD, Malvin Groston",USA
"WINT, Arthur",JAM
"STRICKLAND-DE LA HUNTY, Shirley",AUS
"BLANKERS-KOEN, Fanny",NED
"GARDNER, Maureen Angela Jane",GBR
"SIMMONS, Floyd Macon Jr.",USA
"MATHIAS, Robert",USA
"HEINRICH, Ignace",FRA
"GORDIEN, Fortune Edward",USA
"CONSOLINI, Adolfo",ITA
"TOSI, Giuseppe",ITA
"MAZEAS, Jacqueline",FRA
"OSTERMEYER, Micheline",FRA
"CORDIALE-GENTILE, Edera",ITA
"BENNETT, Robert Howard",USA
"NEMETH, Imre",HUN
"GUBIJAN, Ivan",YUG
"STANICH, George Anthony",USA
"WINTER, John",AUS
"PAULSON, Bjorn Andreas",NOR
"OSTERMEYER, Micheline",FRA
"COACHMAN, Alice Marie",USA
"ODAM-TYLER, Dorothy Beatrice J.",GBR
"VARSZEGI, Jozsef",HUN
"RAUTAVAARA, Kaj Tapio",FIN
"SEYMOUR, Stephen Andrew",USA
"CARLSTEDT-KELSBY, Lily Marie Louise",DEN
"BAUMA, Hermine (Herma)",AUT
"PARVIAINEN, Kaisa",FIN
"DOUGLAS, Herbert Paul Jr.",USA
"STEELE, William Samuel",USA
"BRUCE, Thomas Theodore",AUS
"LEYMAN, Ann-Britt",SWE
"GYARMATI, Olga",HUN
"SIMONETTO DE PORTELA, Noemi",ARG
"GAILLY, Etienne",BEL
"CABRERA, Delfo",ARG
"RICHARDS, Thomas John Henry",GBR
"RICHARDS, Robert",USA
"SMITH, Owen Guinn",USA
"KATAJA, Erkki Olavi",FIN
"FUCHS, James Emanuel",USA
"THOMPSON, Wilbur Marvin",USA
"DELANEY, Francis James",USA
"SCHÇ_FFER-MAYER, Ine",AUT
"OSTERMEYER, Micheline",FRA
"PICCININI, Amelia",ITA
"SARIALP, Ruhi",TUR
"AHMAN, Arne",SWE
"AVERY, George Gordon",AUS
"AZEVEDO EVORA, Affonso",BRA
"BENVENUTI, L.",BRA
"BRAZ, Joao Francisco",BRA
"DE AZEVEDO, Zenny",BRA
"DE FREITAS, Rui",BRA
"DIAS, Marcus Vinicius",BRA
"GEMIGNANI, Alexandro",BRA
"MARSON, Alberto",BRA
"PACHECO DE OLIVEIRA, Nilton",BRA
"RODRIGUES DA MOTTA, Alfredo",BRA
"RODRIGUES, G.",BRA
"SORCINELLI, Massinet",BRA
"BARKER, Clifford Eugene",USA
"BARKSDALE, Donald Argee",USA
"BEARD, Ralph Milton Jr.",USA
"BECK, Lewis William Jr.",USA
"BORYLA, Vincent Joseph",USA
"CARPENTER, Gordon",USA
"GROZA, Alexander John",USA
"JONES, Wallace Clayton",USA
"KURLAND, Robert Albert",USA
"LUMPP, Raymond George",USA
"PITTS, Robert C.",USA
"RENICK, John (Jesse) Bernard",USA
"ROBINSON, Robert L.Jackson",USA
"ROLLINS, Kenneth Herman",USA
"BARRAIS, Andre",FRA
"BONNEVIE, Michel",FRA
"BUFFIERE, Andre",FRA
"CHOCAT, Rene",FRA
"DERENCY, Rene",FRA
"DESAYMONNET, Maurice",FRA
"EVEN, Andre",FRA
"GIRARDOT, Maurice",FRA
"GUILLOU, Fernand",FRA
"OFFNER, Raymond",FRA
"PERRIER, Jacques",FRA
"QUENIN, Yvan",FRA
"ROBUFFIC, Lucien",FRA
"THIOLON, Pierre",FRA
"HAN, Soo-An",KOR
"PEREZ, Pascual Nicolas",ARG
"BANDINELLI, Spartaco",ITA
"ARTHUR, John",RSA
"IGLESIAS, Rafael",ARG
"NILSSON, Gunnar",SWE
"VENEGAS, Juan E.",PUR
"CSIK, Tibor",HUN
"ZUDDAS, Gianbattista",ITA
"ANTKIEWICZ, Aleksy",POL
"FORMENTI, Ernesto",ITA
"SHEPHERD, Dennis",RSA
"WAD, Svend",DEN
"DREYER, Gerald",RSA
"VISSERS, Joseph",BEL
"D'OTTAVIO, Alessandro",ITA
"TORMA, Julius",TCH
"HERRING, Horace",USA
"FONTANA, Ivano",ITA
"PAPP, Laszlo",HUN
"WRIGHT, John A.",GBR
"CIA, Mauro",ARG
"HUNTER, George",RSA
"SCOTT, Donald E.",GBR
"LANE, Norman Douglas",CAN
"CAPEK, Frantisek",TCH
"HAVENS, Frank",USA
"BOUTIGNY, Robert",FRA
"HOLECEK, Josef",TCH
"BENNETT, Douglas H.",CAN
"DRANSART, Georges",FRA
"GANDIL, Georges",FRA
"LYSAK, Steven John",USA
"MACKNOWSKI, Stephen Albert",USA
"HAVEL, Vaclav",TCH
"PECKA, Jiri",TCH
"DRANSART, Georges",FRA
"GANDIL, Georges",FRA
"BRZAK-FELIX, Jan",TCH
"KUDRNA, Bohumil",TCH
"LYSAK, Steven John",USA
"MACKNOWSKI, Stephen Albert",USA
"SKABO, Eivind",NOR
"FREDRIKSSON, Gert",SWE
"WIRES, Kurt Oskar",FIN
"EBERHART, Henri",FRA
"FREDRIKSSON, Gert",SWE
"ANDERSEN, Johan Frederik Kobberup",DEN
"SCHWINGL, Friederike",AUT
"HOFF, Karen",DEN
"VAN DER ANKER-DOEDENS, Alida Geertruida",NED
"AXELSSON, Thor",FIN
"BJÇ_RKLÇ_F, Nils",FIN
"AKERLUND, Gunnar",SWE
"WETTERSTRÇ_M, Hans",SWE
"MATHISEN, Ivar",NOR
"OSTBYE, Knut",NOR
"AXELSSON, Thor",FIN
"BJÇ_RKLÇ_F, Nils",FIN
"BERGLUND, Hans",SWE
"KLINGSTRÇ_M, Lennart",SWE
"HANSEN, Ejvind Willy",DEN
"JENSEN, Jakob Bernhard Christian",DEN
"WOUTERS, Lode Alphonse",BEL
"BEYAERT, Jose",FRA
"VOORTING, Gerardus Petrus",NED
"BEYAERT, Jose",FRA
"DUPONT, Jacques",FRA
"MOINEAU, Alain",FRA
"DELATHOUWER, Leon",BEL
"VAN ROSOSBROECK, Eugene",BEL
"WOUTERS, Lode Alphonse",BEL
"MAITLAND, Robert John",GBR
"SCOTT, Cyril Ian",GBR
"THOMAS, Gordon W.",GBR
"GODWIN, Thomas Charles",GBR
"DUPONT, Jacques",FRA
"NIHANT, Pierre",BEL
"DRON, Georges",FRA
"FAYE, Rene",FRA
"PERONA, Renato",ITA
"TERRUZZI, Ferdinando",ITA
"BANNISTER, Alan",GBR
"HARRIS, Reginald Hargreaves",GBR
"SCHANDORFF, Axel Carl",DEN
"GHELLA, Mario",ITA
"HARRIS, Reginald Hargreaves",GBR
"GELDARD, Robert Alan",GBR
"GODWIN, Thomas Charles",GBR
"RICKETTS, David Edward",GBR
"WATERS, Wilfrid",GBR
"ADAM, Pierre",FRA
"BLUSSON, Serge",FRA
"COSTE, Charles",FRA
"DECANALI, Fernand",FRA
"BENFENATI, Arnaldo",ITA
"BERNARDI, Guido",ITA
"CITTERIO, Anselmo",ITA
"PUCCI, Rino",ITA
"BOLTENSTERN JR., Gustaf Adolf",SWE
"MOSER, Hans",SUI
"JOUSSEAUME, Andre Rene",FRA
"PAES, Fernando Silva",POR
"SILVA, Luiz",POR
"VALADAS, Francisco",POR
"BURET, Maurice",FRA
"JOUSSEAUME, Andre Rene",FRA
"SAINT-FORT PAILLARD, Jean Gerard",FRA
"BORG, Robert John",USA
"HENRY, Frank Sherman",USA
"THOMSON, Earl Foster",USA
"SELFELT, Robert",SWE
"CHEVALLIER, Bernard",FRA
"HENRY, Frank Sherman",USA
"CAMPERO, Raul",MEX
"MARILES CORTES, Humberto",MEX
"SOLANO CHAGOYA, Joaquin",MEX
"ANDERSON, Charles Howard",USA
"HENRY, Frank Sherman",USA
"THOMSON, Earl Foster",USA
"SELFELT, Robert",SWE
"STAHRE, Olof",SWE
"SVENSSON, Sigurd",SWE
"D'ORGEIX, Jean Francois",FRA
"MARILES CORTES, Humberto",MEX
"URIZA CASTRO, Ruben",MEX
"CARR, Arthur",GBR
"LLEWELLYN, Harry Morton",GBR
"NICOLL, Henry Morison Vere",GBR
"MARILES CORTES, Humberto",MEX
"URIZA CASTRO, Ruben",MEX
"VALDEZ RAMOS, Alberto",MEX
"GARCIA CRUZ, Jaime",ESP
"GAVILAN Y PONCE DE LEON, Marcelino",ESP
"NAVARRO MORENES, Jose",ESP
"MANGIAROTTI, Edoardo",ITA
"CANTONE, Luigi",ITA
"ZAPPELLI, Oswald",SUI
"CARLESON, Per Hjalmar",SWE
"CERVELL, Frank",SWE
"FORSSELL, Carl",SWE
"LJUNGQUIST, Bengt",SWE
"THOFELT, Sven",SWE
"TOLLBOM, Arne",SWE
"ARTIGAS, Edouard",FRA
"DESPRETS, Marcel",FRA
"GUERIN, Henri",FRA
"HUET, Maurice",FRA
"LEPAGE, Henri",FRA
"PECHEUX, Michel",FRA
"AGOSTONI, Carlo",ITA
"CANTONE, Luigi",ITA
"MANDRUZZATO, Marc Antonio",ITA
"MANGIAROTTI, Dario",ITA
"MANGIAROTTI, Edoardo",ITA
"MARINI, Fiorenzo",ITA
"MASZLAY, Lajos",HUN
"BUHAN, Jehan",FRA
"D'ORIOLA, Christian",FRA
"PREIS-MÇ_LLER, Ellen S.",AUT
"ELEK, Ilona",HUN
"LACHMANN, Karen Vilhelmine",DEN
"BRU, Raymond",BEL
"DE BOURGIGNON, Georges Camille",BEL
"PATERNOSTER, Henri",BEL
"VALCKE, Paul Louis Jean",BEL
"VAN DE WERWE DE VORSSELAERE, Andre",BEL
"YVES, Edouard",BEL
"BONIN, Andre",FRA
"BOUGNOL, RenÇ¸",FRA
"BUHAN, Jehan",FRA
"D'ORIOLA, Christian",FRA
"LATASTE, Jacques",FRA
"ROMMEL, Adrien",FRA
"DI ROSA, Manlio",ITA
"MANGIAROTTI, Edoardo",ITA
"NOSTINI, Giuliano",ITA
"NOSTINI, Renzo",ITA
"PELLINI, Giorgio",ITA
"RAGNO, Saverio",ITA
"KOVACS, Pal Adam",HUN
"GEREVICH, Aladar",HUN
"PINTON, Vincenzo",ITA
"CETRULO, Dean Victor",USA
"COHN-ARMITAGE, Norman",USA
"DE CAPRILES, Miguel Angel",USA
"FLYNN, James Hummitzsch",USA
"NYILAS, Tibor Andrew",USA
"WORTH, George Vitez",USA
"BERCZELLY, Tibor",HUN
"GEREVICH, Aladar",HUN
"KARPATI, Rudolf",HUN
"KOVACS, Pal Adam",HUN
"PAPP, Bertalan",HUN
"RAJCSANYI, Laszlo",HUN
"DARE, Gastone",ITA
"MONTANO, Aldo",ITA
"NOSTINI, Renzo",ITA
"PINTON, Vincenzo",ITA
"RACCA, Mauro",ITA
"TURCATO, Carlo",ITA
"HANSEN, Jens Peter",DEN
"HANSEN, John Angelo Valdemar Oster.",DEN
"HANSEN, Karl Aage",DEN
"JENSEN, Hans Viggo",DEN
"JENSEN, Tage Ivan Linde",DEN
"LUNDBERG, Knud",DEN
"NIELSEN, Eigil Louis Marinus Ferdinand",DEN
"ORNVOLD, Dion Erhardt",DEN
"OVERGAARD, Knud Borge",DEN
"PILMARK, Axel Peter",DEN
"PLOGER, Johannes Theodor Louis",DEN
"PRAEST, Carl Aage Andersen",DEN
"SEEBACH, Holger",DEN
"SÇ_RENSEN, JÇôrgen Leschly",DEN
"ANDERSSON, Sune",SWE
"CARLSSON, Henry",SWE
"GREN, Gunnar",SWE
"LEANDER, Barje",SWE
"LIEDHOLM, Nils",SWE
"LINDBERG, Torsten",SWE
"NILSSON, Erik",SWE
"NORDAHL, Bertil",SWE
"NORDAHL, Gunnar",SWE
"NORDAHL, Knut",SWE
"ROSEN, Kjell",SWE
"ROSENGREN, Birger",SWE
"ATANASKOVIC, Aleksandar",YUG
"BOBEK, Stjepan",YUG
"BROZOVIC, Miroslav",YUG
"CAJKOVSKI, Zeljko",YUG
"CAJKOVSKI, Zlatko",YUG
"CIMERMANCIC, Zvonko",YUG
"JOVANOVIC, Miodrag",YUG
"LOVRIC, Ljubomir",YUG
"MIHAJLOVIC, Prvoslav",YUG
"MITIC, Rajko",YUG
"SOSTARIC, Franjo",YUG
"STANKOVIC, Branislav",YUG
"TOMASEVIC, Kosta",YUG
"VUKAS, Bernard",YUG
"WÇ_LFL, Franjo",YUG
"RUZICKA, Zdenek",TCH
"PATAKI, Ferenc",HUN
"MOGYOROSI-KLENCS, Janos",HUN
"HUHTANEN, Veikko",FIN
"STALDER, Josef",SUI
"LEHMANN, Walter",SUI
"AALTONEN, Paavo Johannes",FIN
"HUHTANEN, Veikko",FIN
"LEHMANN, Walter",SUI
"KIPFER, Christian",SUI
"STALDER, Josef",SUI
"REUSCH, Michael",SUI
"HUHTANEN, Veikko",FIN
"AALTONEN, Paavo Johannes",FIN
"HUHTANEN, Veikko",FIN
"SAVOLAINEN, Heikki",FIN
"RUZICKA, Zdenek",TCH
"FREI, Karl",SUI
"REUSCH, Michael",SUI
"BARANYAI, Laszlo",HUN
"FEKETE, Jozsef",HUN
"MOGYOROSI, GyÇôzÇô",HUN
"MOGYOROSI-KLENCS, Janos",HUN
"PATAKI, Ferenc",HUN
"SANTHA, Lajos",HUN
"TOTH, Lajos",HUN
"VARKOI, Ferenc",HUN
"AALTONEN, Paavo Johannes",FIN
"HUHTANEN, Veikko",FIN
"LAITINEN, Kalevi Johannes",FIN
"ROVE, Olavi Antero",FIN
"SAARVALA, Aleksanteri",FIN
"SALMI, Sulo Artur",FIN
"SAVOLAINEN, Heikki",FIN
"TERÇ_SVIRTA, Einari Allan",FIN
"FREI, Karl",SUI
"KIPFER, Christian",SUI
"LEHMANN, Walter",SUI
"LUCY, Robert",SUI
"REUSCH, Michael",SUI
"STALDER, Josef",SUI
"STUDER, Emil",SUI
"THALMANN, Melchior",SUI
"BAKANIC, Ladislava Aloisie",USA
"BARONE, Marian Emma Twining",USA
"CARRUCCIO-LENZ, Consetta Anne",USA
"DALTON, Dorothy Catherine",USA
"ELSTE-NEUMANN, Meta",USA
"SCHIFANO, Helen Mary",USA
"SCHROTH-LOMADY, Clara Marie",USA
"SIMONIS, Anita Aline",USA
"HONSOVA, Zdenka",TCH
"KOVAROVA, Marie",TCH
"MISAKOVA, Miloslava",TCH
"MÇ_LLEROVA, Milena",TCH
"RUZICKOVA, Vera",TCH
"SILHANOVA, Olga",TCH
"SRNCOVA, Bozena",TCH
"VERMIROVSKA, Zdenka",TCH
"FEHER, Anna",HUN
"GULYAS-KÇ_TELES, Erzsebet",HUN
"KARSICS-DARUHAZI, Iren",HUN
"KÇ_VI-ZALAI, Maria",HUN
"NAGY-SANDOR, Margit",HUN
"SARKANY-BALASZ, Erzebet",HUN
"TASS LEMHENYI, Olga",HUN
"VASARHELYI (WECKINGER), Edit",HUN
"MOGYOROSI-KLENCS, Janos",HUN
"PATAKI, Ferenc",HUN
"SOTORNIK, Leo",TCH
"AALTONEN, Paavo Johannes",FIN
"ROVE, Olavi Antero",FIN
"BOERSTRA, Andries Cornelis Dirk",NED
"BOUWMAN, Hendricus Nicolaas",NED
"BROMBERG, Pieter Marie Johan",NED
"DERCKX, Henri Jean Joseph",NED
"DRIJVER, Johan Frederik",NED
"ESSER, Rius Theo",NED
"KRUIZE, Jan Hendrik",NED
"LANGHOUT, Jenne",NED
"LOGGERE, Hermanus Pieter",NED
"RICHTER, Antonius Maria",NED
"TIEL, Edouard Herbert",NED
"VAN HEEL, Willem",NED
"AHKTAR, Hussain",IND
"CLAUDIUS, Leslie Walter",IND
"DATT, Keshava",IND
"D'SOUZA, Walter",IND
"FERNANDES, Lawrence",IND
"FRANCIS, Ranganandhan",IND
"GLACKEN, Gerald",IND
"JANSEN, Patrick",IND
"KUMAR, Amir Chand",IND
"LAL, Kishan",IND
"LATIF, Ur Rehman",IND
"PINTO, Leo",IND
"RAJPUT, Jaswant",IND
"RODRIGUES, Reginald",IND
